date,model,mode,timestamp,level,project_id,pass,total,reason
js-closesources,gpt-5,cascade,20251029-060314,1,20,0,26,"node:internal/modules/cjs/loader:1423
  throw err;
  ^

Error: Cannot find module './newsletter'
Require stack:
- C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251031\20\src\routes\index.js
- C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251031\20\src\app.js
- C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251031\20\src\server.js
    at Module._resolveFilename (node:internal/modules/cjs/loader:1420:15)
    at defaultResolveImpl (node:internal/modules/cjs/loader:1058:19)
    at resolveForCJSWithHooks (node:internal/modules/cjs/loader:1063:22)
    at Module._load (node:internal/modules/cjs/loader:1226:37)
    at TracingChannel.traceSync (node:diagnostics_channel:328:14)
    at wrapModuleLoad (node:internal/modules/cjs/loader:244:24)
    at Module.require (node:internal/modules/cjs/loader:1503:12)
    at require (node:internal/modules/helpers:152:16)
    at Object.<anonymous> (C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251031\20\src\routes\index.js:6:17)
    at Module._compile (node:internal/modules/cjs/loader:1760:14) {
  code: 'MODULE_NOT_FOUND',
  requireStack: [
    'C:\\Users\\13468\\PycharmProjects\\ProjectEvalPlus\\test\\20251031\\20\\src\\routes\\index.js',
    'C:\\Users\\13468\\PycharmProjects\\ProjectEvalPlus\\test\\20251031\\20\\src\\app.js',
    'C:\\Users\\13468\\PycharmProjects\\ProjectEvalPlus\\test\\20251031\\20\\src\\server.js'
  ]
}

Node.js v24.11.0
Traceback (most recent call last):
  File ""C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251031\20\start.py"", line 11, in <module>
    subprocess.check_call(""node src/server.js"", shell=True)
    ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\13468\AppData\Local\Programs\Python\Python313\Lib\subprocess.py"", line 419, in check_call
    raise CalledProcessError(retcode, cmd)
subprocess.CalledProcessError: Command 'node src/server.js' returned non-zero exit status 1.
"
js-closesources,gpt-5,cascade,20251029-111936,2,1,10,11,N/A
js-closesources,gpt-5,cascade,20251029-111936,2,2,5,9,N/A
js-closesources,gpt-5,cascade,20251029-111936,2,3,11,16,N/A
js-closesources,gpt-5,cascade,20251029-111936,2,4,9,17,N/A
js-closesources,gpt-5,cascade,20251029-111936,2,5,9,13,N/A
js-closesources,gpt-5,cascade,20251029-111936,2,6,10,20,N/A
js-closesources,gpt-5,cascade,20251029-111936,2,7,6,24,N/A
js-closesources,gpt-5,cascade,20251029-111936,2,8,0,18,N/A
js-closesources,gpt-5,cascade,20251029-111936,2,9,13,13,N/A
js-closesources,gpt-5,cascade,20251029-111936,2,10,7,21,N/A
js-closesources,gpt-5,cascade,20251029-111936,2,11,6,8,N/A
js-closesources,gpt-5,cascade,20251029-111936,2,12,2,18,N/A
js-closesources,gpt-5,cascade,20251029-111936,2,13,2,25,N/A
js-closesources,gpt-5,cascade,20251029-111936,2,14,5,5,N/A
js-closesources,gpt-5,cascade,20251029-111936,2,15,3,3,N/A
js-closesources,gpt-5,cascade,20251029-111936,2,16,1,9,N/A
js-closesources,gpt-5,cascade,20251029-111936,2,17,1,6,N/A
js-closesources,gpt-5,cascade,20251029-111936,2,18,8,14,N/A
js-closesources,gpt-5,cascade,20251029-111936,2,19,1,8,N/A
js-closesources,gpt-5,cascade,20251029-111936,2,20,0,26,"MongooseError: Operation `posts.find()` buffering timed out after 10000ms
    at Timeout.<anonymous> (C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251031\20\node_modules\mongoose\lib\drivers\node-mongodb-native\collection.js:185:23)
    at listOnTimeout (node:internal/timers:608:17)
    at process.processTimers (node:internal/timers:543:7)
MongooseError: Operation `posts.find()` buffering timed out after 10000ms
    at Timeout.<anonymous> (C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251031\20\node_modules\mongoose\lib\drivers\node-mongodb-native\collection.js:185:23)
    at listOnTimeout (node:internal/timers:608:17)
    at process.processTimers (node:internal/timers:543:7)
MongoDB connection error: MongooseServerSelectionError: connect ECONNREFUSED 127.0.0.1:27017
    at _handleConnectionErrors (C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251031\20\node_modules\mongoose\lib\connection.js:816:11)
    at NativeConnection.openUri (C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251031\20\node_modules\mongoose\lib\connection.js:791:11) {
  reason: TopologyDescription {
    type: 'Unknown',
    servers: Map(1) { '127.0.0.1:27017' => [ServerDescription] },
    stale: false,
    compatible: true,
    heartbeatFrequencyMS: 10000,
    localThresholdMS: 15,
    setName: null,
    maxElectionId: null,
    maxSetVersion: null,
    commonWireVersion: 0,
    logicalSessionTimeoutMinutes: null
  },
  code: undefined
}
MongooseError: Operation `posts.find()` buffering timed out after 10000ms
    at Timeout.<anonymous> (C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251031\20\node_modules\mongoose\lib\drivers\node-mongodb-native\collection.js:185:23)
    at listOnTimeout (node:internal/timers:608:17)
    at process.processTimers (node:internal/timers:543:7)
MongooseError: Operation `posts.find()` buffering timed out after 10000ms
    at Timeout.<anonymous> (C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251031\20\node_modules\mongoose\lib\drivers\node-mongodb-native\collection.js:185:23)
    at listOnTimeout (node:internal/timers:608:17)
    at process.processTimers (node:internal/timers:543:7)
"
js-closesources,gpt-5,direct,20251029-142441,1,1,10,11,N/A
js-closesources,gpt-5,direct,20251029-142441,1,2,9,9,N/A
js-closesources,gpt-5,direct,20251029-142441,1,3,0,16,N/A
js-closesources,gpt-5,direct,20251029-142441,1,4,7,17,N/A
js-closesources,gpt-5,direct,20251029-142441,1,5,4,13,N/A
js-closesources,gpt-5,direct,20251029-142441,1,6,8,20,N/A
js-closesources,gpt-5,direct,20251029-142441,1,7,5,24,N/A
js-closesources,gpt-5,direct,20251029-142441,1,8,3,18,N/A
js-closesources,gpt-5,direct,20251029-142441,1,9,5,13,N/A
js-closesources,gpt-5,direct,20251029-142441,1,10,0,21,N/A
js-closesources,gpt-5,direct,20251029-142441,1,11,3,8,N/A
js-closesources,gpt-5,direct,20251029-142441,1,12,2,18,N/A
js-closesources,gpt-5,direct,20251029-142441,1,13,1,25,N/A
js-closesources,gpt-5,direct,20251029-142441,1,14,2,5,N/A
js-closesources,gpt-5,direct,20251029-142441,1,15,2,3,N/A
js-closesources,gpt-5,direct,20251029-142441,1,16,1,9,N/A
js-closesources,gpt-5,direct,20251029-142441,1,17,2,6,N/A
js-closesources,gpt-5,direct,20251029-142441,1,18,1,14,N/A
js-closesources,gpt-5,direct,20251029-142441,1,19,1,8,N/A
js-closesources,gpt-5,direct,20251029-142441,1,20,2,26,N/A
js-closesources,gpt-5,direct,20251029-162314,2,1,10,11,N/A
js-closesources,gpt-5,direct,20251029-162314,2,2,9,9,N/A
js-closesources,gpt-5,direct,20251029-162314,2,3,11,16,N/A
js-closesources,gpt-5,direct,20251029-162314,2,4,13,17,N/A
js-closesources,gpt-5,direct,20251029-162314,2,5,8,13,N/A
js-closesources,gpt-5,direct,20251029-162314,2,6,7,20,N/A
js-closesources,gpt-5,direct,20251029-162314,2,7,7,24,N/A
js-closesources,gpt-5,direct,20251029-162314,2,8,1,18,N/A
js-closesources,gpt-5,direct,20251029-162314,2,9,13,13,N/A
js-closesources,gpt-5,direct,20251029-162314,2,10,0,21,N/A
js-closesources,gpt-5,direct,20251029-162314,2,11,5,8,N/A
js-closesources,gpt-5,direct,20251029-162314,2,12,4,18,N/A
js-closesources,gpt-5,direct,20251029-162314,2,13,3,25,N/A
js-closesources,gpt-5,direct,20251029-162314,2,14,5,5,N/A
js-closesources,gpt-5,direct,20251029-162314,2,15,3,3,N/A
js-closesources,gpt-5,direct,20251029-162314,2,16,1,9,N/A
js-closesources,gpt-5,direct,20251029-162314,2,17,1,6,N/A
js-closesources,gpt-5,direct,20251029-162314,2,18,8,14,N/A
js-closesources,gpt-5,direct,20251029-162314,2,19,1,8,N/A
js-closesources,gpt-5,direct,20251029-162314,2,20,2,26,N/A
js-closesources,gpt-5,direct,20251029-181051,3,1,10,11,N/A
js-closesources,gpt-5,direct,20251029-181051,3,2,9,9,N/A
js-closesources,gpt-5,direct,20251029-181051,3,3,11,16,N/A
js-closesources,gpt-5,direct,20251029-181051,3,4,13,17,N/A
js-closesources,gpt-5,direct,20251029-181051,3,5,10,13,N/A
js-closesources,gpt-5,direct,20251029-181051,3,6,7,20,N/A
js-closesources,gpt-5,direct,20251029-181051,3,7,0,24,N/A
js-closesources,gpt-5,direct,20251029-181051,3,8,13,18,N/A
js-closesources,gpt-5,direct,20251029-181051,3,9,11,13,N/A
js-closesources,gpt-5,direct,20251029-181051,3,10,10,21,N/A
js-closesources,gpt-5,direct,20251029-181051,3,11,0,8,"npm warn deprecated multer@1.4.5-lts.2: Multer 1.x is impacted by a number of vulnerabilities, which have been patched in 2.x. You should upgrade to the latest 2.x version.
C:\Users\13468\PycharmProjects\ProjectEvalPlus\test\20251031\11\server.js:102
    .replace(/[^a-z0-9]+/g, '-')</script>
                                 ^

SyntaxError: Invalid regular expression: missing /
    at wrapSafe (node:internal/modules/cjs/loader:1691:18)
    at Module._compile (node:internal/modules/cjs/loader:1734:20)
    at Object..js (node:internal/modules/cjs/loader:1893:10)
    at Module.load (node:internal/modules/cjs/loader:1480:32)
    at Module._load (node:internal/modules/cjs/loader:1299:12)
    at TracingChannel.traceSync (node:diagnostics_channel:328:14)
    at wrapModuleLoad (node:internal/modules/cjs/loader:244:24)
    at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5)
    at node:internal/main/run_main_module:33:47

Node.js v24.11.0
"
js-closesources,gpt-5,direct,20251029-181051,3,12,0,18,N/A
js-closesources,gpt-5,direct,20251029-181051,3,13,5,25,N/A
js-closesources,gpt-5,direct,20251029-181051,3,14,5,5,N/A
js-closesources,gpt-5,direct,20251029-181051,3,15,0,3,N/A
js-closesources,gpt-5,direct,20251029-181051,3,16,1,9,N/A
js-closesources,gpt-5,direct,20251029-181051,3,17,1,6,N/A
js-closesources,gpt-5,direct,20251029-181051,3,18,9,14,N/A
js-closesources,gpt-5,direct,20251029-181051,3,19,1,8,N/A
js-closesources,gpt-5,direct,20251029-181051,3,20,11,26,N/A
